date,v1,v2,v3,feature1,feature2,feature3
2014/5/24 1:00,-3.849902798,21.1928657,-0.241791582,30003,474,15.99
2014/5/24 2:00,-3.983453069,21.53294455,0.042622761,29029,433,15.63
2014/5/24 3:00,-4.028453289,21.3276434,0.194580123,28435,416,15.35
2014/5/24 4:00,-3.962571845,21.29694,-0.049376977,28232,383,15.23
2014/5/24 5:00,-3.687822027,20.25275785,-0.188922033,29395,346,15.19
2014/5/24 6:00,-3.093181388,20.35618971,-0.001054426,30338,309,15.98
2014/5/24 7:00,-2.131765706,20.94848069,0.158168766,31848,296,19.03
2014/5/24 8:00,-0.910782479,20.43178774,0.038600972,33665,291,19.99
2014/5/24 9:00,0.339506614,20.64567875,-0.125661228,35212,280,22.16
2014/5/24 10:00,1.350681249,19.64441874,-0.068543323,36006,275,20.97
2014/5/24 11:00,1.958816444,19.66575074,0.164698713,35842,294,20.56
2014/5/24 12:00,2.156995782,20.2400085,0.115573154,35717,318,19.87
2014/5/24 13:00,2.087353895,19.71270803,-0.249355276,35295,318,17.82
2014/5/24 14:00,1.969964629,19.69765436,-0.19646985,34712,312,16.94
2014/5/24 15:00,1.996917064,19.14527613,0.275172475,34603,295,16.66
2014/5/24 16:00,2.234363266,19.21853636,0.145136839,34775,287,17.47
2014/5/24 17:00,2.581594404,19.72277248,-0.412552096,34371,282,18.63
2014/5/24 18:00,2.818154358,19.61288944,-0.143639257,34587,271,20.73
2014/5/24 19:00,2.698647936,19.30914152,0.458533105,34271,239,23.06
2014/5/24 20:00,2.080177826,19.25139814,0.079924589,33688,201,23.45
2014/5/24 21:00,1.01916509,19.37698482,-0.434078921,33523,183,21.64
2014/5/24 22:00,-0.240502251,19.55906194,0.061724764,33097,192,20.83
2014/5/24 23:00,-1.412867005,19.70142864,0.403895897,32144,209,20.06
2014/5/25 0:00,-2.292462173,18.99532211,-0.130065197,30809,336,15.46
2014/5/25 1:00,-2.802587272,19.01023454,-0.286238022,29658,378,14.21
2014/5/25 2:00,-3.035713495,19.40786621,0.117222439,28771,412,13.72
2014/5/25 3:00,-3.142738568,19.30758657,0.136946214,28426,451,13.13
2014/5/25 4:00,-3.218296104,19.42605073,-0.10746078,28234,481,12.82
2014/5/25 5:00,-3.231964863,19.00552806,-0.092225153,28133,496,12.6
2014/5/25 6:00,-3.044434699,19.0352256,0.008428066,28488,488,12.57
2014/5/25 7:00,-2.503680132,19.66937746,0.038669956,30401,479,14.45
2014/5/25 8:00,-1.579843094,19.56806582,0.012164601,32049,483,16.23
2014/5/25 9:00,-0.405211887,19.56751874,-0.075272454,33626,510,17.9
2014/5/25 10:00,0.790056066,19.36570168,-0.02112042,34652,574,18.78
2014/5/25 11:00,1.78616882,19.69962093,0.124124657,35209,627,18.94
2014/5/25 12:00,2.46152519,20.2339226,-0.012811051,35021,637,18.75
2014/5/25 13:00,2.796001997,19.96682025,-0.210527608,34892,617,18.37
2014/5/25 14:00,2.838552364,20.07155276,0.005913365,34778,584,17.67
2014/5/25 15:00,2.683388588,19.88455199,0.191228127,34643,535,17.35
2014/5/25 16:00,2.406183374,20.80287863,-0.128493811,34684,477,17.63
2014/5/25 17:00,2.033878977,21.39319266,-0.245758696,34981,426,18.82
2014/5/25 18:00,1.536407642,20.74384728,0.125926876,35251,383,19.46
2014/5/25 19:00,0.85189147,21.31449122,0.153548747,34616,340,23.33
2014/5/25 20:00,-0.07900032,21.3094974,-0.15056031,34692,278,23.24
2014/5/25 21:00,-1.214751464,22.51453408,0.010270961,34694,234,24.6
2014/5/25 22:00,-2.449551297,23.07507609,0.171782039,34404,224,23.27
2014/5/25 23:00,-3.646992907,21.99751936,-0.053298723,32879,211,18.08
2014/5/26 0:00,-4.689645296,22.2267052,-0.058530877,31246,248,16.66
2014/5/26 1:00,-5.522562372,22.77524522,0.01099157,30303,251,15.97
2014/5/26 2:00,-6.055178176,23.87544142,-0.085783046,29877,248,15.73
2014/5/26 3:00,-6.089348746,24.21335685,0.085928072,29519,243,15.51
2014/5/26 4:00,-5.378572132,23.44393872,0.131479366,29966,247,15.59
2014/5/26 5:00,-3.793844084,23.17029295,-0.310438745,31775,251,16.85
2014/5/26 6:00,-1.481992138,24.39214599,-0.172876251,35504,253,24.09
2014/5/26 7:00,1.08431729,25.61922907,0.456199487,40069,241,32.93
2014/5/26 8:00,3.327546774,25.58533668,0.150415463,42000,217,36.67
2014/5/26 9:00,4.886804871,25.0655793,-0.419791771,42425,202,37.27
2014/5/26 10:00,5.761407364,24.54493802,0.104279427,42551,202,36.25
2014/5/26 11:00,6.237385118,25.71712771,0.496488775,42485,209,36.21
2014/5/26 12:00,6.630781617,26.57760197,-0.252369021,42274,221,35.53
2014/5/26 13:00,7.047644855,26.07728779,-0.434261585,41870,242,34.89
2014/5/26 14:00,7.324599052,25.5670687,0.413810999,41605,284,34.93
2014/5/26 15:00,7.163331665,25.31547296,0.336582237,40918,344,33.75
2014/5/26 16:00,6.327392881,26.43057171,-0.502611488,40431,414,33.11
2014/5/26 17:00,4.785288378,27.09853109,-0.192180778,40045,485,32.34
2014/5/26 18:00,2.734276187,26.27075151,0.508317275,39641,544,32.12
2014/5/26 19:00,0.480971054,25.78418672,0.025271663,38608,593,30.9
2014/5/26 20:00,-1.67023552,26.07164572,-0.379801384,38010,596,30.05
2014/5/26 21:00,-3.504733005,26.89479925,0.204874301,37371,585,28.95
2014/5/26 22:00,-4.93848214,27.41086484,0.308302401,36759,591,27.19
2014/5/26 23:00,-6.015913968,26.13557812,-0.218884839,34540,577,20.53
2014/5/27 0:00,-6.82249144,25.37920869,-0.093922462,33380,598,17.89
2014/5/27 1:00,-7.441278445,26.1075538,0.104948042,32273,629,17.48
2014/5/27 2:00,-7.827624688,26.72807841,-0.118509997,31697,710,17.23
2014/5/27 3:00,-7.753493451,26.99893499,0.081991247,31516,860,17.23
2014/5/27 4:00,-6.899843568,25.91200672,0.183070223,31815,1070,17.26
2014/5/27 5:00,-5.068118248,25.14944461,-0.378938222,34321,1321,17.72
2014/5/27 6:00,-2.376866779,26.16246284,-0.175482847,37763,1577,24.99
2014/5/27 7:00,0.669887867,26.76993937,0.589094613,41367,1901,31.35
2014/5/27 8:00,3.419497349,26.89361404,0.081030286,43255,2205,35.23
2014/5/27 9:00,5.358393137,25.75769272,-0.642361349,43475,2360,35.26
2014/5/27 10:00,6.334694049,25.33794898,0.209509835,43560,2470,35.23
2014/5/27 11:00,6.577902993,25.9580981,0.702380454,43570,2540,34.42
2014/5/27 12:00,6.507280743,26.25146069,-0.439854178,43345,2589,31.36
2014/5/27 13:00,6.452380496,26.33199043,-0.617185888,43081,2622,31.06
2014/5/27 14:00,6.457894161,25.01955669,0.594366724,42749,2647,29.76
2014/5/27 15:00,6.322824298,25.02569624,0.400305308,42079,2657,29.32
2014/5/27 16:00,5.735057327,25.67813075,-0.718071364,41645,2672,27.81
2014/5/27 17:00,4.479223943,25.76056917,-0.178331592,40930,2715,27.84
2014/5/27 18:00,2.55742371,25.80042986,0.640146061,40475,2757,28.79
2014/5/27 19:00,0.207698343,24.83201485,-0.106099203,39853,2757,26.23
2014/5/27 20:00,-2.163630426,24.84591782,-0.426964148,39013,2741,24.49
2014/5/27 21:00,-4.150444022,25.77438202,0.357156815,38568,2745,24.28
2014/5/27 22:00,-5.512388603,25.61197748,0.174854052,37807,2821,21.19
2014/5/27 23:00,-6.250485595,25.11185372,-0.412375553,35581,2923,17.8
2014/5/28 0:00,-6.577697512,24.67407762,0.136141271,32733,3082,17.16
2014/5/28 1:00,-6.764713548,24.43885575,0.303151946,31635,3145,15.97
2014/5/28 2:00,-6.919584758,25.45279353,-0.424324924,31123,3166,15.46
2014/5/28 3:00,-6.897385826,25.44110073,-0.117642745,30802,3152,15.26
2014/5/28 4:00,-6.379596019,24.50544167,0.543648659,31088,3121,15.69
2014/5/28 5:00,-5.091466993,24.57067946,-0.216352219,33375,3130,17.66
2014/5/28 6:00,-3.013656094,24.47128044,-0.597457712,36741,3234,20.55
2014/5/28 7:00,-0.450416936,25.32826239,0.50140037,40329,3348,28.44
2014/5/28 8:00,2.059537931,25.63338289,0.491557112,42112,3394,32.65
2014/5/28 9:00,4.028120658,24.44714022,-0.620517092,42297,3375,31.6
2014/5/28 10:00,5.225152448,24.42851959,-0.175097365,42421,3302,32.29
2014/5/28 11:00,5.701561113,24.71003135,0.693853286,42234,3157,32.76
2014/5/28 12:00,5.701422259,24.81106958,-0.092951996,41955,2950,30.87
2014/5/28 13:00,5.509394078,25.0577157,-0.600410105,41509,2734,30.03
2014/5/28 14:00,5.310437875,24.19443009,0.305279823,41086,2565,29.24
2014/5/28 15:00,5.146644068,23.86369713,0.408689792,40625,2408,28.19
2014/5/28 16:00,4.927012736,24.56609314,-0.441293314,40117,2237,28.1
2014/5/28 17:00,4.481568023,24.40555142,-0.21193793,39422,2040,27.55
2014/5/28 18:00,3.65440493,24.2917377,0.434604492,39022,1852,29.4
2014/5/28 19:00,2.361437222,24.04787455,-0.014076596,38555,1694,28.89
2014/5/28 20:00,0.683998096,23.63718869,-0.306779323,37748,1529,27.78
2014/5/28 21:00,-1.12291067,24.2562579,0.241793374,37295,1391,26.02
2014/5/28 22:00,-2.709158213,24.18109377,0.203941665,36624,1376,24.08
2014/5/28 23:00,-3.809608344,23.48333277,-0.312665532,35152,1494,20.06
2014/5/29 0:00,-4.340688174,23.41879382,-0.019617747,33659,1385,19.1
2014/5/29 1:00,-4.43441032,23.12467498,0.291437229,32229,1362,18.12
2014/5/29 2:00,-4.330205675,23.59117469,-0.135749805,31231,1286,17.81
2014/5/29 3:00,-4.220972688,23.44130272,-0.201999031,30651,1161,16.91
2014/5/29 4:00,-4.134340677,22.81920072,0.185073277,30261,1017,16.75
2014/5/29 5:00,-3.933626786,22.64928191,0.022971628,30157,912,16.24
2014/5/29 6:00,-3.407143729,22.76337879,-0.180311356,30891,855,16.91
2014/5/29 7:00,-2.428328615,23.17562769,0.088183932,32799,853,19.32
2014/5/29 8:00,-1.059235369,22.80207684,0.046765108,34386,859,19.91
2014/5/29 9:00,0.458632242,22.54472969,-0.169377603,35915,834,22.57
2014/5/29 10:00,1.77406147,22.22608518,0.092009426,36966,806,23.66
2014/5/29 11:00,2.62842221,22.68310786,0.202172718,37135,760,23.61
2014/5/29 12:00,2.96021279,22.97702866,-0.234764368,36653,684,23.09
2014/5/29 13:00,2.872355379,22.40606109,-0.208180345,36250,617,22.12
2014/5/29 14:00,2.561669696,22.32274364,0.321438581,35990,568,21.48
2014/5/29 15:00,2.231078368,21.97337102,0.101911819,35736,546,20.1
2014/5/29 16:00,1.990562728,22.83448914,-0.459139353,35709,552,20.5
2014/5/29 17:00,1.819141295,23.19176537,-0.034483185,35996,597,20.88
2014/5/29 18:00,1.60490954,22.33057236,0.461603759,36198,636,21.83
2014/5/29 19:00,1.192625897,22.54037668,-0.162722331,35530,667,22.79
2014/5/29 20:00,0.483957706,22.48793189,-0.450176118,35238,647,24.28
2014/5/29 21:00,-0.493529465,23.37157488,0.344631985,35051,618,26.2
2014/5/29 22:00,-1.568241033,23.90919582,0.409876242,34846,606,26.08
2014/5/29 23:00,-2.498666333,22.69052089,-0.391198579,33768,587,20.35
2014/5/30 0:00,-3.088739062,22.66966059,-0.221645855,32661,485,19.85
2014/5/30 1:00,-3.333504885,22.97507789,0.360769363,31570,454,19.48
2014/5/30 2:00,-3.342541595,23.63230914,0.036285124,30961,418,19.28
2014/5/30 3:00,-3.217588751,23.96228513,-0.263570203,30670,393,19.07
2014/5/30 4:00,-2.953687521,23.21342798,0.073719756,30642,409,19.11
2014/5/30 5:00,-2.435585315,22.64345555,0.068703824,32297,445,19.4
2014/5/30 6:00,-1.545922685,23.39808655,-0.169341191,34466,469,23.9
2014/5/30 7:00,-0.315985383,24.23157509,0.104220338,37263,483,28.75
2014/5/30 8:00,1.068939509,24.05565082,0.242492339,39189,497,31.6
2014/5/30 9:00,2.33718368,23.76634263,-0.169880112,39896,547,32.64
2014/5/30 10:00,3.238283976,22.89861674,-0.114126231,40051,609,31.52
2014/5/30 11:00,3.655955333,23.32539437,0.372828154,39953,631,31.18
2014/5/30 12:00,3.63570903,24.19214691,0.045853314,39456,677,30.76
2014/5/30 13:00,3.352425188,23.56897814,-0.452325898,39046,772,27.09
2014/5/30 14:00,3.052020676,23.21252898,0.12164446,38452,867,25.91
2014/5/30 15:00,2.91100691,22.55414369,0.449945039,37978,907,25.11
2014/5/30 16:00,2.95192771,22.77768119,-0.324914299,37654,948,24.62
2014/5/30 17:00,3.042557531,23.54170992,-0.398273493,37280,985,26.28
2014/5/30 18:00,2.953553412,23.17735908,0.446874898,37305,987,28.97
2014/5/30 19:00,2.476575646,22.64537005,0.27123285,36821,963,28.79
2014/5/30 20:00,1.570269763,22.18231288,-0.436487459,36028,938,26.74
2014/5/30 21:00,0.379716369,22.36492638,-0.049081386,35562,930,26.21
2014/5/30 22:00,-0.854060008,22.80985143,0.419310094,35186,982,24.94
2014/5/30 23:00,-1.899291005,22.45421919,-0.060426431,34043,1054,22.27
2014/5/31 0:00,-2.63482305,21.70384655,-0.283429912,32625,1437,19.2
2014/5/31 1:00,-3.063670231,21.34486831,0.15447099,31312,1454,17.27
2014/5/31 2:00,-3.270594747,21.46123149,0.126693658,30627,1447,16.02
2014/5/31 3:00,-3.357294845,21.78633104,-0.215717004,30203,1440,15.79
2014/5/31 4:00,-3.378316513,21.45497655,-0.029674955,29946,1451,15.83
2014/5/31 5:00,-3.300966659,20.77024401,0.161110429,30001,1453,15.79
2014/5/31 6:00,-3.029500839,20.63138052,-0.08891044,30683,1475,15.81
2014/5/31 7:00,-2.477101046,20.8267441,-0.099835044,32747,1530,16.93
2014/5/31 8:00,-1.649175163,21.07083881,0.129055359,34514,1558,19.03
2014/5/31 9:00,-0.665317009,20.71448415,-0.00340875,35903,1552,19.59
2014/5/31 10:00,0.300444471,20.15567442,-0.119717876,36617,1538,19.97
2014/5/31 11:00,1.092659247,20.12605574,0.103404741,36570,1509,20.08
2014/5/31 12:00,1.644982216,20.38205212,0.078378056,36266,1476,19.87
2014/5/31 13:00,1.977837618,20.41301491,-0.202166293,35885,1462,19.61
2014/5/31 14:00,2.152988368,20.04155973,-0.05334315,35431,1475,19.15
2014/5/31 15:00,2.236654378,19.71212073,0.226770678,35196,1502,19.27
2014/5/31 16:00,2.261677166,19.76359224,-0.053469021,35357,1549,19.34
2014/5/31 17:00,2.22230384,20.23869417,-0.277869914,35623,1573,19.51
2014/5/31 18:00,2.090240356,20.10759744,0.124399715,35827,1538,19.49
2014/5/31 19:00,1.821160955,19.70443047,0.240482925,34979,1463,19.73
2014/5/31 20:00,1.359119779,19.76926842,-0.253937778,34368,1344,19.94
2014/5/31 21:00,0.680367087,19.771174,-0.200726614,34190,1195,19.81
2014/5/31 22:00,-0.164488551,20.35282062,0.353936575,34116,1058,20.75
2014/5/31 23:00,-1.061150148,20.26252682,0.126783543,33222,942,19.48
2014/6/1 0:00,-1.857420807,19.62224646,-0.38693843,31932,777,16.04
2014/6/1 1:00,-2.421936757,19.93521314,-0.017334607,30980,677,15.63
2014/6/1 2:00,-2.728631893,19.97474582,0.339201594,30358,578,15.43
2014/6/1 3:00,-2.84289784,20.3805347,-0.107865694,29680,481,15.01
2014/6/1 4:00,-2.848837714,20.39898538,-0.287551148,29141,409,15.19
2014/6/1 5:00,-2.780335483,19.83886558,0.138184033,29606,355,15.16
2014/6/1 6:00,-2.575733117,20.30035778,0.190485101,29916,297,14.64
2014/6/1 7:00,-2.120916537,20.484154,-0.150091941,30979,240,15.18
2014/6/1 8:00,-1.381675021,20.72216582,-0.181543596,32483,192,16.9
2014/6/1 9:00,-0.452412592,20.79664645,0.067907063,33993,148,19.29
2014/6/1 10:00,0.486880551,20.41867286,0.164445867,35028,124,20.01
2014/6/1 11:00,1.274403615,21.09443561,0.016592876,35432,114,20.76
2014/6/1 12:00,1.831221261,21.40963207,-0.18135049,35370,119,20.56
2014/6/1 13:00,2.165514154,21.32751395,-0.109310427,35242,126,19.79
2014/6/1 14:00,2.328776289,21.31493494,0.17326642,35049,136,19.87
2014/6/1 15:00,2.351903102,21.35008853,0.105244475,34817,153,19.96
2014/6/1 16:00,2.228269152,22.08017473,-0.24840953,34924,175,20.63
2014/6/1 17:00,1.933555498,22.65934614,-0.170559982,34797,190,22.31
2014/6/1 18:00,1.45466953,22.41012478,0.232129373,35021,182,23.2
2014/6/1 19:00,0.820935452,22.25866146,0.194529482,34869,163,23.9
2014/6/1 20:00,0.087272574,22.96371674,-0.218056257,34712,138,24.52
2014/6/1 21:00,-0.694758532,23.49683891,-0.209068148,34636,121,24.67
2014/6/1 22:00,-1.502538494,24.09485369,0.254064975,34447,115,24.09
2014/6/1 23:00,-2.333714105,23.65829849,0.30431647,33179,104,21.62
2014/6/2 0:00,-3.180514523,23.07868489,-0.276890471,31674,68,19.53
2014/6/2 1:00,-3.978413489,24.50022875,-0.410918838,30683,58,19.22
2014/6/2 2:00,-4.538578043,24.70255927,0.33188172,30228,54,19.14
2014/6/2 3:00,-4.592956274,25.24701771,0.480005543,30027,49,19.13
2014/6/2 4:00,-3.930798044,24.9228514,-0.457065641,30279,48,19.27
2014/6/2 5:00,-2.556482671,23.98792952,-0.559675484,32175,51,19.41
2014/6/2 6:00,-0.740092244,26.03524237,0.540830202,35655,50,28.48
2014/6/2 7:00,1.032406193,26.24158284,0.522869424,39749,45,32.46
2014/6/2 8:00,2.358665213,26.54229644,-0.527275724,41500,37,34.71
2014/6/2 9:00,3.121868335,26.13389749,-0.342067928,41989,39,34.35
2014/6/2 10:00,3.524398347,25.37968134,0.5969867,42123,48,34.07
2014/6/2 11:00,3.892304765,26.97203405,0.294161065,41952,67,33.63
2014/6/2 12:00,4.434287602,27.25933519,-0.503745584,41737,94,32.89
2014/6/2 13:00,5.067730312,27.06601051,-0.253308481,41404,123,32.78
2014/6/2 14:00,5.4821704,26.5062431,0.400190339,41128,142,31.94
2014/6/2 15:00,5.35155994,26.35827811,0.291542143,40589,138,31.22
2014/6/2 16:00,4.531014691,27.46621116,-0.329663305,40074,125,30.67
2014/6/2 17:00,3.163495117,27.98715121,-0.423792924,39719,107,30.65
2014/6/2 18:00,1.594381501,27.48455833,0.253641862,39272,92,31.11
2014/6/2 19:00,0.176640048,26.86937256,0.574237489,38427,90,31.71
2014/6/2 20:00,-0.905671388,27.5059649,-0.196571876,37503,87,30.31
2014/6/2 21:00,-1.693898442,28.02560426,-0.635395241,36894,80,29.5
2014/6/2 22:00,-2.434208871,28.54374811,0.279720821,36240,80,29.35
2014/6/2 23:00,-3.392388812,27.79024853,0.776546257,34334,77,26.44
2014/6/3 0:00,-4.639699824,26.64615859,-0.344002321,32177,136,21.77
2014/6/3 1:00,-5.952679482,28.1989999,-0.864984044,31059,147,20.03
2014/6/3 2:00,-6.867213963,28.21636839,0.443891874,30464,176,19.76
2014/6/3 3:00,-6.903466054,28.47184659,0.86360988,30210,171,19.54
2014/6/3 4:00,-5.830298916,27.95940523,-0.621014177,30317,183,19.62
2014/6/3 5:00,-3.837422002,26.61588066,-0.872603293,31961,194,20.14
2014/6/3 6:00,-1.465661032,28.80464829,0.722478277,35430,183,30.42
2014/6/3 7:00,0.611767052,28.84949419,0.757036952,39544,169,33.65
2014/6/3 8:00,1.992481924,28.65207983,-0.699501183,41280,163,34.09
2014/6/3 9:00,2.706887057,28.12078254,-0.525381952,41625,166,33.42
2014/6/3 10:00,3.129170288,27.2434384,0.695307357,41774,175,33.33
2014/6/3 11:00,3.682814695,28.80169873,0.392113347,41793,176,33.21
2014/6/3 12:00,4.555141295,29.07357981,-0.574538674,41705,174,32.93
2014/6/3 13:00,5.556209684,28.43689758,-0.318887987,41447,185,32.51
2014/6/3 14:00,6.259558537,27.72042328,0.415121188,41116,196,32.44
2014/6/3 15:00,6.264257788,27.75404726,0.285100603,40633,195,32.23
2014/6/3 16:00,5.42653544,28.71822306,-0.319658312,40224,187,32
2014/6/3 17:00,3.942068121,29.15338315,-0.368562981,39825,166,32.06
2014/6/3 18:00,2.217148888,28.42775969,0.203596508,39454,138,32.26
2014/6/3 19:00,0.639462318,27.62850349,0.466723436,38581,111,32.07
2014/6/3 20:00,-0.605195296,28.45050955,-0.110182485,37713,89,31.99
2014/6/3 21:00,-1.582274247,28.91460618,-0.497756082,37138,68,30.67
2014/6/3 22:00,-2.518907881,29.16673374,0.176938038,36547,56,29.43
2014/6/3 23:00,-3.628829483,28.23605098,0.613737156,34669,44,25.98
2014/6/4 0:00,-4.947197849,27.25428746,-0.235755605,32414,54,22.13
2014/6/4 1:00,-6.266197546,28.52604234,-0.687022341,31359,57,20.28
2014/6/4 2:00,-7.175881878,28.68597781,0.325744172,30743,56,19.97
2014/6/4 3:00,-7.256920574,28.75419578,0.674024508,30563,59,19.64
2014/6/4 4:00,-6.297912135,27.90682927,-0.478561131,30628,70,19.34
2014/6/4 5:00,-4.438278126,27.02713134,-0.675048718,32138,83,20.91
2014/6/4 6:00,-2.124450938,28.60882893,0.556517956,35678,96,28.97
2014/6/4 7:00,0.078272303,28.76482773,0.601373358,39807,103,32.15
2014/6/4 8:00,1.781176628,28.58862954,-0.543655528,41193,114,33.69
2014/6/4 9:00,2.903153783,27.71226613,-0.448309897,41441,132,33.23
2014/6/4 10:00,3.651856072,27.11077209,0.581380705,41534,161,33.73
2014/6/4 11:00,4.325443123,28.28454648,0.385155612,41540,195,33.22
2014/6/4 12:00,5.104589651,28.54719459,-0.530543361,41360,237,32.55
2014/6/4 13:00,5.906830314,27.94154596,-0.356880106,41091,287,32.52
2014/6/4 14:00,6.451470519,27.11221717,0.450469533,40802,348,32.24
2014/6/4 15:00,6.452555025,26.9521195,0.337735626,40279,434,31.58
2014/6/4 16:00,5.773785192,27.8924764,-0.43683677,39810,548,31.67
2014/6/4 17:00,4.488919885,28.3556137,-0.390857424,39459,672,31.72
2014/6/4 18:00,2.834242069,27.39502412,0.401366368,39040,784,31.86
2014/6/4 19:00,1.074016138,26.75370457,0.407357615,38159,877,31.46
2014/6/4 20:00,-0.598860868,27.09327517,-0.346803703,37180,927,29.7
2014/6/4 21:00,-2.091119248,27.70035791,-0.318544103,36469,991,28.31
2014/6/4 22:00,-3.411402946,28.09184743,0.364450243,35731,1094,27.11
2014/6/4 23:00,-4.608060598,26.8089662,0.308080331,34078,1180,21.45
2014/6/5 0:00,-5.679980122,25.96288248,-0.301337106,32588,1063,18.27
2014/6/5 1:00,-6.573497845,26.78072823,-0.358417942,31460,1047,17.69
2014/6/5 2:00,-7.132799318,27.30957038,0.190461752,30904,1013,17.37
2014/6/5 3:00,-7.116899863,27.30911668,0.398376451,30667,977,16.92
2014/6/5 4:00,-6.327256541,26.43869498,-0.177953058,30647,946,17
2014/6/5 5:00,-4.749363092,25.53969137,-0.545923656,32006,926,17.39
2014/6/5 6:00,-2.600131168,26.52870382,0.132002704,34795,920,23.94
2014/6/5 7:00,-0.309255481,27.42435011,0.60085513,38415,900,30.99
2014/6/5 8:00,1.679675969,27.01680667,-0.118027917,39809,844,32.78
2014/6/5 9:00,3.1377377,26.25819369,-0.536698284,40347,772,32.73
2014/6/5 10:00,4.087641032,25.65228312,0.213067199,40744,726,32.71
2014/6/5 11:00,4.702224504,26.27682042,0.55620638,40810,671,31.96
2014/6/5 12:00,5.144270143,26.94744527,-0.233285867,40573,736,31.81
2014/6/5 13:00,5.427533965,26.37451334,-0.573287177,40176,992,30.41
2014/6/5 14:00,5.461871603,25.61745633,0.254210805,39904,1134,29.08
2014/6/5 15:00,5.161510181,25.34847439,0.568208805,39536,1044,28.25
2014/6/5 16:00,4.50371854,26.03395271,-0.350746115,39214,1005,27.7
2014/6/5 17:00,3.552173569,26.37804418,-0.609676464,38980,925,26.73
2014/6/5 18:00,2.419663201,25.77333668,0.382548727,38795,814,29.03
2014/6/5 19:00,1.167284837,25.43197617,0.534311938,37833,769,30.3
2014/6/5 20:00,-0.16627413,25.39280842,-0.374072896,36845,735,28.77
2014/6/5 21:00,-1.510164505,25.94252123,-0.345430649,36142,753,27.28
2014/6/5 22:00,-2.77077006,26.15863866,0.407757539,35424,784,26.27
2014/6/5 23:00,-3.859288095,25.14198049,0.255844354,33917,766,21.16
2014/6/6 0:00,-4.693030065,24.80600268,-0.32631263,32309,815,19.18
2014/6/6 1:00,-5.241262144,25.08060533,-0.242156128,31133,815,18.18
2014/6/6 2:00,-5.458867853,25.433029,0.215062841,30464,772,17.81
2014/6/6 3:00,-5.261071831,25.46035869,0.260479311,30118,748,17.38
2014/6/6 4:00,-4.575124668,24.70282021,-0.199572393,30100,764,17.57
2014/6/6 5:00,-3.417884429,24.24530093,-0.400204843,31117,804,18.96
2014/6/6 6:00,-1.931131687,24.8719847,0.169011195,33790,891,25.05
2014/6/6 7:00,-0.375620259,25.29315443,0.493070682,37027,1004,29.89
2014/6/6 8:00,1.004203864,25.08686109,-0.139573733,38758,1073,30.92
2014/6/6 9:00,2.084620311,24.49777602,-0.449496717,39162,1143,30.6
2014/6/6 10:00,2.852036491,23.95764966,0.258852961,39496,1213,30.24
2014/6/6 11:00,3.350656288,24.34740303,0.490444039,39780,1239,28.88
2014/6/6 12:00,3.626881433,24.53114642,-0.316575213,39605,1229,27.31
2014/6/6 13:00,3.683998826,24.18493749,-0.502535594,39134,1173,26.42
2014/6/6 14:00,3.530459267,23.72784931,0.360118465,38521,1155,25.73
2014/6/6 15:00,3.248774201,23.24900339,0.465499883,38073,1179,24.37
2014/6/6 16:00,2.965822989,23.69385278,-0.456955599,37810,1122,23.86
2014/6/6 17:00,2.758908321,23.82362243,-0.46418454,37595,1011,24.53
2014/6/6 18:00,2.581233608,23.37854468,0.482326241,37442,832,26.65
2014/6/6 19:00,2.256524462,23.21666443,0.380993202,36402,677,28.17
2014/6/6 20:00,1.591721124,22.92601367,-0.471603471,35538,560,26.84
2014/6/6 21:00,0.537934373,23.21299973,-0.208948293,34993,453,26.27
2014/6/6 22:00,-0.754921122,23.30175171,0.478485187,34655,379,24.88
2014/6/6 23:00,-1.986615207,22.62036095,0.11588147,33322,334,20.75
2014/6/7 0:00,-2.855963562,22.34075094,-0.385258045,31658,333,18.92
2014/6/7 1:00,-3.239800064,22.36001543,-0.070148179,30435,309,18.21
2014/6/7 2:00,-3.219662491,22.37147242,0.258812477,29704,294,17.75
2014/6/7 3:00,-3.013492719,22.44679301,0.061007273,29175,277,17.44
2014/6/7 4:00,-2.85118382,21.95512198,-0.17585934,28807,266,17.32
2014/6/7 5:00,-2.838705072,21.48983591,-0.151011726,29014,258,17
2014/6/7 6:00,-2.88587885,21.83092436,0.080867033,29732,245,18.67
2014/6/7 7:00,-2.775559809,21.8055795,0.24126144,31941,232,19.6
2014/6/7 8:00,-2.288285074,21.84849141,-0.023402486,33775,206,19.78
2014/6/7 9:00,-1.351083335,21.40830565,-0.336075083,35347,177,19.97
2014/6/7 10:00,-0.127303603,20.95985641,0.021773928,36071,158,20.66
2014/6/7 11:00,1.047322186,21.28421306,0.453416534,36074,141,22.2
2014/6/7 12:00,1.834303833,21.1948719,-0.068297014,35823,121,21.7
2014/6/7 13:00,2.085055791,21.32126177,-0.564488645,35481,106,21.09
2014/6/7 14:00,1.929232692,20.77210995,0.143140507,35073,96,19.98
2014/6/7 15:00,1.708806717,20.51534045,0.606472504,34811,87,19.84
2014/6/7 16:00,1.754814014,20.79429278,-0.326293597,34771,78,19.85
2014/6/7 17:00,2.186478297,20.78952016,-0.652551586,35040,75,20.14
2014/6/7 18:00,2.831139612,20.99364415,0.463891373,35115,78,24.59
2014/6/7 19:00,3.287575175,20.5623524,0.570224161,33956,88,25.14
2014/6/7 20:00,3.189407829,20.44250353,-0.548384147,33442,88,24.54
