date,v1,v2,v3,feature1,feature2,Price
2011/3/29 21:00,-27.57167066,39.99740449,-25.00034872,60377,60200,57.9
2011/3/29 22:00,-15.64996367,56.60652578,-0.303674206,59165,56200,56.19
2011/3/29 23:00,-4.819743282,62.26078531,20.84192995,58075,58800,52.07
2011/3/30 0:00,0.68629414,58.9383935,-5.195316086,57120,55800,47.5
2011/3/30 1:00,-0.507051623,82.0050347,-14.64775009,55161,51400,46.17
2011/3/30 2:00,-5.605503272,62.84266795,6.768577958,54915,52300,44.89
2011/3/30 3:00,-10.06268873,54.30900299,7.454813842,53769,49400,41.79
2011/3/30 4:00,-10.34174955,52.47003044,-5.057104805,53330,47700,38.45
2011/3/30 5:00,-5.524029867,57.09699266,-2.227995843,54404,48000,42.54
2011/3/30 6:00,2.723515823,56.71877979,1.210711336,56427,51400,55.46
2011/3/30 7:00,11.08868811,78.10678933,0.008812009,58979,57900,62.85
2011/3/30 8:00,16.55094651,50.19110653,2.692567643,61002,60900,66.19
2011/3/30 9:00,17.27906842,62.35051546,-1.355399063,62248,62500,66.92
2011/3/30 10:00,14.01942409,47.75419321,-4.750114754,62140,62800,66.07
2011/3/30 11:00,9.059989005,51.9892932,3.660017101,62220,62400,65.86
2011/3/30 12:00,5.337992005,65.55364788,4.889850204,62371,62900,64.98
2011/3/30 13:00,4.514622222,59.44490938,-5.617893118,61672,63500,64.44
2011/3/30 14:00,5.818316326,62.67588979,-3.633196544,60590,61300,62.71
2011/3/30 15:00,7.360225465,52.72169495,6.715526932,59405,59700,58.15
2011/3/30 16:00,7.24128921,49.81735114,1.454662546,58308,57700,51.11
2011/3/30 17:00,4.514097578,51.86979277,-6.587465382,57837,55900,50.03
2011/3/30 18:00,-0.207066234,61.9088461,0.535482012,59475,56500,56.27
2011/3/30 19:00,-5.023948487,55.91912789,5.211578679,60602,58400,55.45
2011/3/30 20:00,-8.194741277,64.57201394,-1.891561834,60659,59400,57.93
2011/3/30 21:00,-9.123951522,49.27221614,-3.249432493,58636,59700,53.2
2011/3/30 22:00,-8.544442472,52.31252304,2.273649607,57480,55900,52.53
2011/3/30 23:00,-7.619301962,52.95121172,1.88760187,56618,58300,50.15
2011/3/31 0:00,-7.425192556,54.89302574,-1.734229583,56409,55000,45.91
2011/3/31 1:00,-8.304959742,61.00580875,-1.018383067,55059,50600,44.41
2011/3/31 2:00,-9.599119805,55.25841509,0.948755977,54820,52000,41
2011/3/31 3:00,-10.19750806,52.40222452,0.524163495,53920,49000,33.7
2011/3/31 4:00,-9.047521255,48.88268275,-0.297276834,53591,46800,26.78
2011/3/31 5:00,-5.861824958,52.32711194,-0.740552932,54550,47200,41.4
2011/3/31 6:00,-1.432111211,53.67985778,-0.371673315,56339,50200,50.34
2011/3/31 7:00,3.004334535,60.18614252,1.196347507,60818,57000,63.27
2011/3/31 8:00,6.408644432,52.84870939,0.560469133,61631,60300,61.18
2011/3/31 9:00,8.305604292,54.01065582,-1.669413401,63225,61100,64.34
2011/3/31 10:00,8.897995284,48.99997416,-0.265975933,63211,61300,63.19
2011/3/31 11:00,8.809488664,51.19117123,1.960521905,63253,61400,63.68
2011/3/31 12:00,8.680671,55.63287993,-0.039169826,61894,61600,63.18
2011/3/31 13:00,8.681699619,55.09027674,-1.875291279,60899,62300,59.92
2011/3/31 14:00,8.474694217,55.39483422,0.284301974,60691,60100,56.87
2011/3/31 15:00,7.585427608,50.99503993,1.523307402,57363,58000,53.56
2011/3/31 16:00,5.716396265,50.01672874,-0.533186398,56551,56400,49.8
2011/3/31 17:00,3.068262142,50.7513886,-1.21999088,56570,54400,47.4
2011/3/31 18:00,0.312389398,54.59203684,0.472899061,57059,54300,50
2011/3/31 19:00,-1.866573537,54.47876667,0.822136216,59166,55800,54.18
2011/3/31 20:00,-3.276439337,55.96584329,-0.383243907,59644,56200,56.85
2011/3/31 21:00,-4.246643211,50.91238565,-0.528617293,57418,57500,53.98
2011/3/31 22:00,-5.356640693,51.51486909,0.355242888,55672,53900,52.46
2011/3/31 23:00,-6.962407956,51.43103444,0.623441342,55108,56400,46.67
2011/4/1 0:00,-8.916891054,53.83848799,-0.226056505,53759,53700,41.86
2011/4/1 1:00,-10.60471836,55.41666283,-0.777403333,52706,49300,34.95
2011/4/1 2:00,-11.23282386,53.66043881,0.190166468,51967,49400,34.02
2011/4/1 3:00,-10.32236611,51.50596398,0.682454842,51065,46500,32.68
2011/4/1 4:00,-7.888315288,50.81410313,-0.470235095,51294,44400,37.01
2011/4/1 5:00,-4.478077845,51.71941489,-0.723946596,51962,44900,44.85
2011/4/1 6:00,-0.900308365,54.97308534,0.657006515,55114,48100,59.55
2011/4/1 7:00,2.121862467,56.12868408,0.626453503,60427,54900,63.05
2011/4/1 8:00,4.278765377,54.4836747,-0.677726685,61656,58000,65.91
2011/4/1 9:00,5.565153671,53.00287264,-0.391352031,62242,59300,66.07
2011/4/1 10:00,6.214765376,50.96500783,0.837711555,61892,59100,65.28
2011/4/1 11:00,6.510605947,52.66477637,0.304267539,60578,58300,64.36
2011/4/1 12:00,6.65215607,55.10532293,-0.775070993,59485,58200,63.35
2011/4/1 13:00,6.696733613,55.68671492,-0.10912712,59016,58800,62.38
2011/4/1 14:00,6.609389632,54.81763629,0.694856175,58491,55800,58
2011/4/1 15:00,6.343636594,52.03002858,-0.058985141,56325,53500,53.28
2011/4/1 16:00,5.819139983,50.75135907,-0.679569626,54337,51500,50.47
2011/4/1 17:00,4.962442635,52.26908606,0.032482343,54980,49500,54.81
2011/4/1 18:00,3.720055479,54.59160035,0.47091367,56551,49500,61.61
2011/4/1 19:00,2.135832007,55.74489894,0.015164516,57089,50500,62.65
2011/4/1 20:00,0.444423714,55.19624778,-0.205575299,58769,51400,62.9
2011/4/1 21:00,-1.06677651,52.23548133,-0.104871613,58512,53200,60.49
2011/4/1 22:00,-2.185252263,51.48361519,0.231400106,56632,50600,57.34
2011/4/1 23:00,-2.863747438,52.00478013,0.484261466,55532,53400,55.37
2011/4/2 0:00,-3.29304491,53.57186558,-0.295354702,53365,51100,53.87
2011/4/2 1:00,-3.802977317,55.34334523,-0.672944339,49733,46700,52.29
2011/4/2 2:00,-4.610568721,53.26035701,0.618488168,49149,46400,48
2011/4/2 3:00,-5.625131367,51.76940536,0.653987791,48796,43300,44.56
2011/4/2 4:00,-6.429928504,50.24712808,-1.017887215,48206,40900,39.15
2011/4/2 5:00,-6.444719093,50.40421398,-0.429798329,48228,39800,40.2
2011/4/2 6:00,-5.277886652,52.82071345,1.14104573,48832,41100,48.04
2011/4/2 7:00,-3.015625423,53.31146473,-0.056840785,49427,43600,52.26
2011/4/2 8:00,-0.245318786,52.56271976,-0.996500295,51826,44900,59.08
2011/4/2 9:00,2.160781313,51.10870769,0.527214587,53154,48200,62.72
2011/4/2 10:00,3.543850854,49.47261096,0.784313043,52788,49400,60.59
2011/4/2 11:00,3.75537532,49.80570439,-0.552303056,52171,48500,56.28
2011/4/2 12:00,3.165158474,51.89017177,-0.267135471,52087,49000,52.43
2011/4/2 13:00,2.447073378,50.73538416,0.358155206,50826,50500,46.35
2011/4/2 14:00,2.201702534,51.0975814,-0.253359556,49642,46800,44.99
2011/4/2 15:00,2.661134809,48.21965755,-0.04531679,49583,45100,42.44
2011/4/2 16:00,3.688589974,47.7031607,0.353693754,48850,43300,43.16
2011/4/2 17:00,4.892736885,49.16367229,-0.632660865,49038,41600,47.1
2011/4/2 18:00,5.765999363,50.3318336,-0.281389129,49836,42000,53.37
2011/4/2 19:00,5.864865952,50.8069649,1.118182401,50985,44800,59.86
2011/4/2 20:00,4.961838009,49.90993556,-0.223835056,52198,46100,61.26
2011/4/2 21:00,3.120701648,47.40839581,-1.24067049,51611,47400,56.4
2011/4/2 22:00,0.700515453,47.49619697,1.123803578,51308,45500,56.35
2011/4/2 23:00,-1.831523709,49.33189512,1.048694948,51182,49400,54.93
2011/4/3 0:00,-4.047373014,49.45448302,-1.723347579,49878,48500,43.92
2011/4/3 1:00,-5.629202004,50.79167306,-0.220573186,48530,44300,40.63
2011/4/3 2:00,-6.5128605,47.00201994,1.907608675,48175,44000,30.88
2011/4/3 3:00,-6.833599985,46.07454704,-0.843627003,47542,41100,22.71
2011/4/3 4:00,-6.875225652,45.9738223,-1.803734168,47728,38600,24.84
2011/4/3 5:00,-6.903799441,47.81983738,1.34292725,47552,37200,32.95
2011/4/3 6:00,-6.855350398,49.99389102,1.006351093,47794,37700,38.06
2011/4/3 7:00,-6.309014122,49.8035247,-1.554227032,48016,38700,34.95
2011/4/3 8:00,-4.770483808,47.888396,-0.171357061,49211,39500,41.01
2011/4/3 9:00,-2.198771021,46.72075322,1.036641667,50021,42600,47.95
2011/4/3 10:00,0.879824659,46.73764433,-0.440818534,50794,45000,52.5
2011/4/3 11:00,3.587148847,48.5635283,-0.001719513,52251,45600,57.66
2011/4/3 12:00,5.131576456,51.15771235,0.702594896,52440,46400,57.33
2011/4/3 13:00,5.24838761,50.32869396,-0.922167593,51424,48600,46.13
2011/4/3 14:00,4.277117894,49.66844563,-0.370949156,50548,44200,42.68
2011/4/3 15:00,2.879792722,46.55252276,1.399888821,50402,42200,37.02
2011/4/3 16:00,1.80161601,47.19120971,-0.56485226,50000,40300,36.06
2011/4/3 17:00,1.538574195,48.09469637,-1.727855715,49949,38300,34.98
2011/4/3 18:00,2.140027166,52.43433064,1.289816142,50757,39700,52.44
2011/4/3 19:00,3.076247796,52.8495426,1.250779949,53286,43000,58.69
2011/4/3 20:00,3.601085138,52.69023343,-1.845958957,54331,47000,63.94
2011/4/3 21:00,3.048085504,49.93094257,-0.405540202,54596,49800,62.81
2011/4/3 22:00,1.194478323,48.8058053,2.261017565,53498,48000,61.64
2011/4/3 23:00,-1.697474047,50.82567497,-0.265600737,50983,51100,55
2011/4/4 0:00,-4.993584181,53.88019849,-2.032354866,51904,49100,49.94
2011/4/4 1:00,-7.884508544,55.27246182,0.95394667,50175,45100,46.73
2011/4/4 2:00,-9.587310533,54.37415023,1.536426954,50374,45700,40.97
2011/4/4 3:00,-9.564178293,50.88751086,-1.347843376,50513,43000,26.5
2011/4/4 4:00,-7.694855244,49.5358256,-1.016262603,50400,41100,28.95
2011/4/4 5:00,-4.526296808,52.05095195,0.958581398,51419,41800,42.98
2011/4/4 6:00,-1.037956899,54.91686993,0.293943826,54231,45900,57.08
2011/4/4 7:00,1.856712903,57.98479072,-0.370481418,58463,54000,67.13
2011/4/4 8:00,3.732742349,56.91249289,0.156105402,59937,58000,74.93
2011/4/4 9:00,4.703011042,54.00916046,-0.176277024,60819,59400,72.65
2011/4/4 10:00,5.292540696,52.78177327,0.132757306,60563,59900,71.14
2011/4/4 11:00,5.999017608,53.45653864,0.903065828,60922,59800,70.18
2011/4/4 12:00,6.96026638,56.23197529,-0.416509879,60460,59800,67.59
2011/4/4 13:00,7.885941013,58.60222063,-1.121394655,60440,60600,65.97
2011/4/4 14:00,8.23970278,56.94772706,0.844131704,59870,58300,63.11
2011/4/4 15:00,7.592986608,55.0867555,1.015928258,58686,56300,61.76
2011/4/4 16:00,5.906194736,52.99961346,-1.251240998,57191,54400,54.6
2011/4/4 17:00,3.656981065,53.32714445,-0.781685097,57271,52700,54.4
2011/4/4 18:00,1.52985063,57.01830449,1.318966152,58286,52700,61.21
2011/4/4 19:00,0.003830653,58.06739992,0.471987933,59630,54900,62.53
2011/4/4 20:00,-0.899304021,58.42537365,-1.169238451,59765,56500,64.73
2011/4/4 21:00,-1.610250798,55.75974904,-0.219602688,60447,57100,62.5
2011/4/4 22:00,-2.643637947,53.53378518,1.160090436,58617,53500,59.51
2011/4/4 23:00,-4.258387093,54.22376727,0.290508121,58471,56300,54.94
2011/4/5 0:00,-6.240197997,56.30360201,-1.012189905,56999,54100,48.03
2011/4/5 1:00,-7.963295981,57.95771864,-0.303792459,55653,49300,46.37
2011/4/5 2:00,-8.763849109,57.64482169,0.869968313,55167,49500,45.27
2011/4/5 3:00,-8.24490559,55.08180381,0.218560483,54692,46700,41.93
2011/4/5 4:00,-6.432879032,52.81826191,-0.853997383,54588,44700,39.66
2011/4/5 5:00,-3.770163337,54.07929586,-0.246238736,56041,45100,48.14
2011/4/5 6:00,-0.960994777,55.88706983,0.65225417,57764,49100,56.78
2011/4/5 7:00,1.394654146,58.32476792,0.244985224,61474,56700,63.97
2011/4/5 8:00,3.023735284,57.6658741,-0.399704999,62284,60000,67.73
2011/4/5 9:00,3.995497442,55.17561015,-0.202637704,62144,60900,65.38
2011/4/5 10:00,4.615981448,53.31057364,0.34624481,61868,60700,63.1
2011/4/5 11:00,5.130172055,53.87772016,0.362230372,60826,59900,62.09
2011/4/5 12:00,5.548407054,55.76774008,-0.203235001,59966,59400,60.4
2011/4/5 13:00,5.697584886,57.49736911,-0.482989674,58790,59600,56.18
2011/4/5 14:00,5.390811473,56.67747372,0.100309713,57840,57100,53.18
2011/4/5 15:00,4.53420745,54.10890466,0.465659403,57295,55200,50.42
2011/4/5 16:00,3.241594526,52.94491892,-0.27513749,56780,53200,49.01
2011/4/5 17:00,1.836232001,53.13108547,-0.654319898,56788,51700,50
2011/4/5 18:00,0.680358465,55.98501701,0.366161253,57969,51600,56.04
2011/4/5 19:00,-0.062982101,57.68850492,0.709814685,59163,53400,61.18
2011/4/5 20:00,-0.568607586,57.21995618,-0.566169639,60319,54800,63.38
2011/4/5 21:00,-1.25092386,54.84838519,-0.584967833,60642,55400,59.69
2011/4/5 22:00,-2.451822019,53.50574555,0.995418976,58268,51900,58.57
2011/4/5 23:00,-4.236161273,53.31134372,0.462379636,56759,54800,51.72
2011/4/6 0:00,-6.247944686,56.48391538,-1.185633323,55774,53300,48.35
2011/4/6 1:00,-7.87202809,57.14584119,-0.157749987,53803,48500,45.39
2011/4/6 2:00,-8.491778176,56.71373159,1.189654676,53731,48600,44.39
2011/4/6 3:00,-7.772994903,54.54692648,-0.269334518,53433,45800,39.19
2011/4/6 4:00,-5.804322824,52.34198599,-1.104649388,53232,44000,38.06
2011/4/6 5:00,-3.119817633,54.06065535,0.404276482,54880,44500,49.33
2011/4/6 6:00,-0.494745514,56.29108236,0.672999657,56429,48100,59.37
2011/4/6 7:00,1.50787566,57.47968387,-0.344570931,59025,54700,62.42
2011/4/6 8:00,2.80866474,57.55482367,-0.170911077,60019,57900,66.07
2011/4/6 9:00,3.685097194,54.6005814,0.134256302,60626,59600,63.5
2011/4/6 10:00,4.528835613,53.45795587,0.010488884,60402,59100,62.36
2011/4/6 11:00,5.529766488,54.57398281,0.312998715,60884,57700,61.39
2011/4/6 12:00,6.558292234,55.53494197,-0.003337693,59701,57600,60.17
2011/4/6 13:00,7.227496265,57.83544625,-0.661506742,60117,57900,58.97
2011/4/6 14:00,7.159620088,56.39826951,0.180252936,59222,55400,55.43
2011/4/6 15:00,6.230789808,54.51729849,0.662379104,57783,53800,53.56
2011/4/6 16:00,4.640416709,53.91304739,-0.638161159,56851,52100,52.75
2011/4/6 17:00,2.838561061,54.04553895,-0.56094656,56810,50800,53.08
2011/4/6 18:00,1.305471095,56.35719372,0.857829424,57630,50900,57.71
2011/4/6 19:00,0.243822365,58.19608575,0.182446035,58266,52800,59.63
2011/4/6 20:00,-0.574567579,57.05766286,-0.829341868,57780,53400,61.68
2011/4/6 21:00,-1.699538508,56.18403493,0.234979505,54865,53800,61.83
2011/4/6 22:00,-3.555026692,54.55431631,0.674713499,52116,49800,58.11
2011/4/6 23:00,-6.105666353,54.60891588,-0.307002676,51364,52800,50.18
2011/4/7 0:00,-8.790933682,57.4665893,-0.204452247,48253,50900,49.69
2011/4/7 1:00,-10.82536208,57.58669036,0.133169403,46526,46700,44.93
2011/4/7 2:00,-11.50795664,57.78162263,-0.203499839,46165,46800,43.15
2011/4/7 3:00,-10.58515587,55.72061249,0.216388901,44506,43900,42.92
2011/4/7 4:00,-8.34904921,54.26934195,0.330066239,44172,42200,43.99
2011/4/7 5:00,-5.443718175,55.22132281,-0.737020943,44708,42400,49.2
2011/4/7 6:00,-2.559747038,57.56546792,-0.271115195,47677,46100,55.69
2011/4/7 7:00,-0.0814951,58.02144163,1.208632204,51402,53000,61.19
2011/4/7 8:00,1.991782334,58.72904911,-0.032187184,52656,56600,66.97
2011/4/7 9:00,3.916758522,55.27513298,-1.432247162,52977,57300,62.58
2011/4/7 10:00,6.028560692,54.91299947,0.572828252,52974,57100,72.23
2011/4/7 11:00,8.358285744,55.3084426,1.406881756,53451,56100,74.99
2011/4/7 12:00,10.69229861,57.2853128,-0.698356263,53583,56200,72.09
2011/4/7 13:00,12.60859536,58.81329819,-0.957763121,52790,56600,70.91
2011/4/7 14:00,13.53537392,57.37708339,0.604983696,51617,54600,70
2011/4/7 15:00,12.97869834,55.20273052,0.523148144,49420,53200,70
2011/4/7 16:00,10.83161208,52.30111792,-0.324000462,48222,51900,62.81
2011/4/7 17:00,7.622219873,54.39488105,-0.303677681,47779,50700,62.96
2011/4/7 18:00,4.253932992,55.88762802,-0.092137135,48287,50800,61.95
2011/4/7 19:00,1.548898518,58.904844,0.385693701,47940,52800,68.07
2011/4/7 20:00,-0.236612392,57.32716519,0.386540144,48662,52500,68.97
2011/4/7 21:00,-1.465706888,53.21764567,-0.502073106,52542,53500,60
2011/4/7 22:00,-2.825231262,51.17502102,-0.129155917,55264,50000,53.09
2011/4/7 23:00,-4.998338626,51.89070379,0.775350721,54587,52900,49.63
2011/4/8 0:00,-8.243603736,54.76251464,-0.24712812,53768,50600,45.63
2011/4/8 1:00,-12.07545714,57.76978361,-0.811417762,52331,46000,43.24
2011/4/8 2:00,-15.30554114,54.37787772,0.654482784,51928,46000,34.18
2011/4/8 3:00,-16.46484213,50.58697344,0.593681361,51313,43000,24.25
2011/4/8 4:00,-14.58617656,48.59178935,-1.073129915,51116,41300,20.69
2011/4/8 5:00,-9.90324377,48.84725342,-0.51528424,52033,41700,32.13
2011/4/8 6:00,-3.936991324,54.83288021,0.948419796,53600,45000,56.51
2011/4/8 7:00,1.275146213,55.3671657,0.312010739,56310,51700,65.96
2011/4/8 8:00,4.348645745,53.10987401,-0.520190694,57964,54800,68.03
2011/4/8 9:00,5.151919782,50.31808536,-0.097666896,58618,56200,65.97
2011/4/8 10:00,4.706835233,46.42087258,0.358685908,58415,55600,60.37
2011/4/8 11:00,4.473114265,49.17574582,0.345409442,58123,54700,60.16
2011/4/8 12:00,5.475833658,52.45534614,-0.155694984,56961,54800,57.02
2011/4/8 13:00,7.756397928,51.37864307,-0.521704121,56514,55600,53.02
2011/4/8 14:00,10.32010207,51.40264018,0.14967353,55759,53100,53.02
2011/4/8 15:00,11.74765518,45.73940457,0.468691958,54621,51600,49
2011/4/8 16:00,11.06113687,44.8749489,-0.523714137,54259,50100,47.29
2011/4/8 17:00,8.350237677,47.76048102,-0.405666595,53949,48600,48.7
2011/4/8 18:00,4.729290955,49.02286467,0.709016561,54487,48700,51.39
2011/4/8 19:00,1.633294864,50.68677046,-0.07164416,54803,49800,54.6
2011/4/8 20:00,-0.015670435,49.03016971,-0.771824162,55336,49400,55.31
2011/4/8 21:00,-0.303673586,43.63200537,0.710007548,56064,51800,54.02
2011/4/8 22:00,-0.218278885,45.53611289,0.718407076,54692,48800,55
2011/4/8 23:00,-1.004870574,45.84559368,-0.972913664,53713,51900,48.21
2011/4/9 0:00,-3.400223381,47.38136699,-0.218391343,51182,50000,45.44
2011/4/9 1:00,-7.205885404,50.12078763,1.014081313,48464,44800,44.74
2011/4/9 2:00,-11.23803098,42.90694494,-0.187942599,47345,44100,19.99
2011/4/9 3:00,-13.78033953,43.31709875,-0.715471707,46140,40700,18.04
2011/4/9 4:00,-13.73722918,41.95781193,-0.013677143,46129,38500,18.35
2011/4/9 5:00,-11.09957725,43.7914373,0.149733692,47177,37600,25.1
2011/4/9 6:00,-6.897678045,47.1636758,0.263449527,47459,38700,39.26
2011/4/9 7:00,-2.683391402,46.19448799,0.006800362,47803,40700,44.98
2011/4/9 8:00,0.322439602,42.13477552,-0.603082404,49440,41700,47.9
2011/4/9 9:00,1.705459503,42.80752324,0.096714079,50487,45200,53.48
2011/4/9 10:00,1.936052323,40.45459348,0.990177498,51501,46900,54.2
2011/4/9 11:00,1.973371999,44.20600295,-0.121002398,50903,46700,55.46
2011/4/9 12:00,2.678573893,45.75680859,-0.941378361,50262,47700,54.06
2011/4/9 13:00,4.316349705,42.22589225,0.355350906,50015,49600,48.07
2011/4/9 14:00,6.45736464,41.82205544,0.90651261,49092,46100,44.98
2011/4/9 15:00,8.239725532,38.06168285,-0.456369873,48957,44700,41.95
2011/4/9 16:00,8.863615256,39.7810289,-0.936551106,48933,43000,39.71
2011/4/9 17:00,8.196773305,41.44433922,0.373664089,48864,41600,38.6
2011/4/9 18:00,6.748088708,42.89630835,0.757117481,49597,41800,46.4
2011/4/9 19:00,5.252557197,39.82413168,-0.42244402,50163,44000,37.31
2011/4/9 20:00,4.404957642,40.02555671,-0.722530854,49803,44100,45
2011/4/9 21:00,4.254052945,35.57499158,0.108485086,50106,46500,45
2011/4/9 22:00,4.305882386,40.15355032,0.987735109,49664,44500,56.85
2011/4/9 23:00,3.830427613,40.22959734,0.322195548,49863,48400,52.93
2011/4/10 0:00,2.378298544,40.72708497,-1.233645564,48838,47100,47.04
2011/4/10 1:00,-0.056290664,40.37795211,-0.24862612,47761,42700,37.92
2011/4/10 2:00,-3.059646622,34.93046318,1.758504067,47632,41900,25.09
2011/4/10 3:00,-6.050277781,35.92883975,-0.259512477,45662,38700,18.22
2011/4/10 4:00,-8.523465911,35.96624861,-2.304912329,44159,36200,11.94
2011/4/10 5:00,-10.087129,38.00128752,0.896895466,43934,34900,13.13
2011/4/10 6:00,-10.48412445,39.67583038,2.089503518,44645,35400,18.01
2011/4/10 7:00,-9.678172805,38.08390596,-1.886840216,43987,35800,10.43
2011/4/10 8:00,-7.859266617,35.05137532,-1.560734998,46375,35900,18.7
2011/4/10 9:00,-5.649226831,35.99042257,2.078558077,48411,39200,33.3
2011/4/10 10:00,-3.774086691,35.02112435,0.653467143,48807,41400,33.92
2011/4/10 11:00,-2.681448144,38.97533291,-1.496509073,49107,42500,35.03
2011/4/10 12:00,-2.437899025,40.79072969,0.177013721,49155,43600,33.99
2011/4/10 13:00,-2.714992585,38.66750502,0.511564477,48579,46000,19
2011/4/10 14:00,-2.921506642,37.92144955,-0.472315935,47493,41700,13.61
2011/4/10 15:00,-2.640035699,34.25239704,0.219477293,46364,40000,10.75
2011/4/10 16:00,-1.657062569,35.87706186,-0.267657264,46310,38300,10.32
2011/4/10 17:00,0.111620124,38.86369967,-1.147408495,46954,36800,17.97
2011/4/10 18:00,2.448972362,43.12203258,0.869726567,47622,37400,38.15
2011/4/10 19:00,4.800567035,44.016352,1.170129079,49086,40000,53.68
2011/4/10 20:00,6.504622108,42.1982641,-1.757402728,50414,42100,57.44
2011/4/10 21:00,7.035391237,38.97114948,-0.55291654,51531,45600,57.76
2011/4/10 22:00,6.115899521,39.45465894,2.799260746,51365,44000,57.76
2011/4/10 23:00,3.764352675,42.86180915,-0.159620336,50559,47300,54.1
2011/4/11 0:00,0.313970552,47.59494698,-3.245264169,49747,45300,48.13
2011/4/11 1:00,-3.47780088,48.09708856,1.293739431,48366,41100,45.43
2011/4/11 2:00,-6.528624313,45.09251139,3.262068559,47653,41300,36
2011/4/11 3:00,-7.745519843,41.78519237,-2.372642842,46481,38600,16.55
2011/4/11 4:00,-6.543962245,40.66772052,-2.92441151,46532,36800,17.07
2011/4/11 5:00,-3.450401983,46.95162991,2.651810616,48584,37700,45.51
2011/4/11 6:00,0.065806587,50.2358675,1.951716785,50566,41800,58.79
2011/4/11 7:00,2.573261168,52.56960871,-2.419556273,53544,48900,64.03
2011/4/11 8:00,3.390968896,49.58231522,-0.950900212,56070,52400,66.96
2011/4/11 9:00,2.840828405,45.84405325,2.025738528,57228,54200,66.01
2011/4/11 10:00,2.006688363,45.97171995,0.643069115,57017,54200,63.19
2011/4/11 11:00,2.045986924,49.60902339,-1.147580164,57592,54200,62.95
2011/4/11 12:00,3.522915854,52.54771446,-0.397928455,56243,54500,61.62
2011/4/11 13:00,6.099560124,54.64458661,0.597638006,55164,55600,61.71
2011/4/11 14:00,8.633401231,50.83647516,0.515145833,54645,53700,58.87
2011/4/11 15:00,9.75453504,47.98290768,-0.259226644,53838,52500,58.15
2011/4/11 16:00,8.68604165,48.10509223,-0.847374015,53982,51000,57.07
2011/4/11 17:00,5.776517903,49.43713242,0.071282309,54233,49700,57.1
2011/4/11 18:00,2.311827947,55.10152682,1.265509844,53979,49400,58.56
2011/4/11 19:00,-0.243476476,54.83324236,-0.022778451,54837,51000,58.95
2011/4/11 20:00,-1.209925876,53.24307039,-1.812626998,55352,50300,60.37
2011/4/11 21:00,-0.993212024,50.02280547,0.286640228,55050,51700,58.61
2011/4/11 22:00,-0.685324327,48.2530733,2.607238134,52571,48800,57.26
2011/4/11 23:00,-1.438649038,51.15716077,-0.653345345,52117,51800,53.01
2011/4/12 0:00,-3.779211057,55.60803232,-3.061021984,51545,49600,49.7
2011/4/12 1:00,-7.234065991,55.00189608,1.381206226,49870,44400,46.59
2011/4/12 2:00,-10.50587922,54.30005226,3.135441756,50002,44300,44.44
2011/4/12 3:00,-12.10606013,49.29032958,-2.216507898,49413,41400,22.36
2011/4/12 4:00,-11.01261687,47.65410758,-2.754066659,49014,39500,20.15
2011/4/12 5:00,-7.484532114,52.89026173,2.399036789,49720,39900,45.56
2011/4/12 6:00,-2.965128294,54.12825932,1.742210261,52422,43700,53.12
2011/4/12 7:00,0.989764798,57.58463194,-2.066214485,54730,50500,58.53
2011/4/12 8:00,3.429684483,54.48390958,-0.85524284,57140,53800,61.55
2011/4/12 9:00,4.318661693,50.83430085,1.396454067,58125,55300,59.81
2011/4/12 10:00,4.377747705,50.9478736,0.489228725,58140,55800,60.9
2011/4/12 11:00,4.461257406,52.3532758,-0.563504093,58384,56100,59.69
2011/4/12 12:00,5.078533701,55.77753576,-0.384617195,57573,56600,61.73
2011/4/12 13:00,6.140839529,57.21796934,-0.015208266,56522,57300,58.95
2011/4/12 14:00,7.099666232,54.97244688,0.562806578,55895,55200,56.66
2011/4/12 15:00,7.259749734,52.53708487,0.214969584,54052,53900,52.52
2011/4/12 16:00,6.25279065,51.876272,-0.906214157,53314,52100,49.47
2011/4/12 17:00,4.252033678,52.54383226,-0.360009959,53655,50700,50.14
2011/4/12 18:00,1.834850229,56.81575574,0.964511552,53701,50800,55.4
2011/4/12 19:00,-0.368508055,57.06983923,0.254731896,54942,52600,57.84
2011/4/12 20:00,-2.054194014,57.59203713,-1.03248236,55021,52500,61.27
2011/4/12 21:00,-3.302758892,54.87212787,-0.076232003,55229,54100,56.67
2011/4/12 22:00,-4.35708244,53.98930061,1.217887183,54111,51100,57.29
2011/4/12 23:00,-5.509223008,55.01840436,-0.035362595,53800,54000,55
2011/4/13 0:00,-6.824609074,56.8259182,-1.14175424,51015,52400,49.07
2011/4/13 1:00,-8.024763973,58.55175758,0.320389415,50362,47600,47.28
2011/4/13 2:00,-8.696573928,57.89300437,0.928103535,50384,47300,45.54
2011/4/13 3:00,-8.513007247,56.81276694,-0.657581375,49661,44700,42.93
2011/4/13 4:00,-7.329104658,54.95934402,-0.714891744,49855,43000,42.33
2011/4/13 5:00,-5.203570928,56.0830371,0.767381367,50396,43500,48.86
2011/4/13 6:00,-2.381358143,57.6137175,0.330972554,51839,47100,54.38
2011/4/13 7:00,0.788764515,59.67467074,-0.800143582,55109,52900,60.27
2011/4/13 8:00,3.889830117,59.93430134,-0.033456045,57449,56200,71.1
2011/4/13 9:00,6.462269969,58.92917396,0.703694054,58762,59100,75.89
2011/4/13 10:00,8.222812298,56.87924142,0.039853694,58992,59600,73.81
